iter	Passed	Remaining
7603	465090	1981466
7604	465152	1981407
7605	465211	1981340
7606	465272	1981274
7607	465334	1981220
7608	465399	1981172
7609	465460	1981112
7610	465519	1981041
7611	465580	1980978
7612	465639	1980910
7613	465699	1980842
7614	465759	1980777
7615	465819	1980712
7616	465880	1980648
7617	465940	1980581
7618	466000	1980515
7619	466059	1980447
7620	466118	1980377
7621	466179	1980313
7622	466238	1980245
7623	466303	1980198
7624	466365	1980142
7625	466427	1980086
7626	466488	1980022
7627	466548	1979955
7628	466608	1979889
7629	466667	1979821
7630	466727	1979754
7631	466787	1979689
7632	466846	1979618
7633	466906	1979552
7634	466966	1979486
7635	467026	1979418
7636	467086	1979354
7637	467147	1979291
7638	467207	1979223
7639	467274	1979190
7640	467345	1979171
7641	467413	1979137
7642	467481	1979103
7643	467545	1979057
7644	467605	1978991
7645	467665	1978923
7646	467725	1978857
7647	467787	1978798
7648	467847	1978731
7649	467906	1978664
7650	467965	1978594
7651	468025	1978528
7652	468084	1978458
7653	468144	1978390
7654	468209	1978347
7655	468272	1978292
7656	468332	1978225
7657	468392	1978159
7658	468451	1978091
7659	468511	1978024
7660	468572	1977961
7661	468632	1977896
7662	468696	1977846
7663	468756	1977780
7664	468816	1977713
7665	468875	1977645
7666	468935	1977578
7667	468995	1977514
7668	469055	1977444
7669	469115	1977380
7670	469179	1977330
7671	469243	1977279
7672	469307	1977231
7673	469369	1977173
7674	469431	1977117
7675	469495	1977069
7676	469557	1977009
7677	469619	1976953
7678	469683	1976902
7679	469745	1976845
7680	469805	1976781
7681	469866	1976716
7682	469926	1976650
7683	469986	1976585
7684	470046	1976519
7685	470108	1976460
7686	470173	1976414
7687	470242	1976388
7688	470308	1976346
7689	470375	1976312
7690	470439	1976262
7691	470502	1976207
7692	470566	1976157
7693	470629	1976103
7694	470692	1976052
7695	470752	1975986
7696	470811	1975916
7697	470871	1975847
7698	470931	1975781
7699	470990	1975712
7700	471050	1975649
7701	471114	1975596
7702	471179	1975554
7703	471241	1975494
7704	471301	1975430
7705	471361	1975364
7706	471422	1975302
7707	471483	1975239
7708	471542	1975169
7709	471602	1975102
7710	471663	1975042
7711	471724	1974979
7712	471783	1974910
7713	471844	1974845
7714	471904	1974782
7715	471964	1974714
7716	472032	1974683
7717	472095	1974629
7718	472156	1974567
7719	472216	1974500
7720	472276	1974436
7721	472336	1974371
7722	472399	1974315
7723	472459	1974249
7724	472519	1974183
7725	472579	1974118
7726	472642	1974062
7727	472701	1973994
7728	472761	1973929
7729	472821	1973862
7730	472882	1973800
7731	472944	1973740
7732	473010	1973701
7733	473081	1973679
7734	473150	1973651
7735	473215	1973609
7736	473276	1973547
7737	473337	1973484
7738	473398	1973419
7739	473457	1973350
7740	473518	1973288
7741	473578	1973221
7742	473638	1973157
7743	473697	1973088
7744	473757	1973021
7745	473817	1972953
7746	473876	1972886
7747	473942	1972842
7748	474009	1972805
7749	474071	1972750
7750	474133	1972691
7751	474192	1972622
7752	474252	1972555
7753	474313	1972494
7754	474372	1972422
7755	474431	1972354
7756	474491	1972288
7757	474551	1972219
7758	474610	1972151
7759	474670	1972086
7760	474732	1972025
7761	474793	1971964
7762	474857	1971914
7763	474922	1971870
7764	474984	1971813
7765	475045	1971750
7766	475105	1971682
7767	475164	1971615
7768	475224	1971549
7769	475283	1971479
7770	475343	1971414
7771	475403	1971346
7772	475462	1971278
7773	475523	1971213
7774	475582	1971144
7775	475642	1971079
7776	475705	1971023
7777	475764	1970953
7778	475825	1970892
7779	475894	1970863
7780	475965	1970842
7781	476030	1970799
7782	476097	1970761
7783	476157	1970694
7784	476217	1970630
7785	476277	1970564
7786	476337	1970498
7787	476396	1970427
7788	476456	1970361
7789	476516	1970296
7790	476576	1970228
7791	476638	1970171
7792	476698	1970103
7793	476758	1970037
7794	476822	1969991
7795	476887	1969944
7796	476949	1969887
7797	477009	1969821
7798	477069	1969753
7799	477132	1969702
7800	477196	1969649
7801	477259	1969596
7802	477322	1969544
7803	477385	1969492
7804	477450	1969444
7805	477514	1969394
7806	477574	1969330
7807	477635	1969268
7808	477696	1969204
7809	477759	1969153
7810	477819	1969085
7811	477881	1969027
7812	477942	1968965
7813	478003	1968904
7814	478063	1968838
7815	478123	1968773
7816	478183	1968705
7817	478242	1968636
7818	478301	1968564
7819	478361	1968499
7820	478420	1968430
7821	478480	1968363
7822	478539	1968295
7823	478599	1968227
7824	478658	1968157
7825	478723	1968110
7826	478793	1968088
7827	478859	1968045
7828	478925	1968003
7829	478990	1967957
7830	479051	1967897
7831	479112	1967836
7832	479172	1967768
7833	479232	1967704
7834	479294	1967644
7835	479355	1967585
7836	479415	1967519
7837	479474	1967449
7838	479534	1967382
7839	479594	1967317
7840	479657	1967262
7841	479721	1967212
7842	479784	1967160
7843	479848	1967110
7844	479912	1967058
7845	479977	1967015
7846	480042	1966967
7847	480104	1966910
7848	480168	1966863
7849	480231	1966808
7850	480294	1966754
7851	480356	1966696
7852	480419	1966644
7853	480481	1966585
7854	480541	1966520
7855	480605	1966468
7856	480669	1966418
7857	480732	1966366
7858	480793	1966302
7859	480853	1966236
7860	480912	1966168
7861	480973	1966106
7862	481033	1966041
7863	481092	1965970
7864	481152	1965902
7865	481216	1965855
7866	481280	1965803
7867	481344	1965753
7868	481405	1965695
7869	481468	1965639
7870	481529	1965576
7871	481595	1965536
7872	481665	1965512
7873	481733	1965477
7874	481798	1965430
7875	481862	1965382
7876	481922	1965315
7877	481981	1965245
7878	482040	1965176
7879	482100	1965108
7880	482158	1965037
7881	482218	1964970
7882	482278	1964902
7883	482337	1964835
7884	482397	1964768
7885	482457	1964700
7886	482519	1964644
7887	482585	1964604
7888	482653	1964568
7889	482719	1964526
7890	482780	1964466
7891	482844	1964414
7892	482908	1964364
7893	482971	1964313
7894	483036	1964265
7895	483096	1964201
7896	483156	1964134
7897	483216	1964067
7898	483280	1964020
7899	483341	1963956
7900	483401	1963889
7901	483462	1963831
7902	483529	1963791
7903	483592	1963739
7904	483652	1963673
7905	483713	1963610
7906	483772	1963539
7907	483832	1963473
7908	483892	1963408
7909	483952	1963343
7910	484017	1963295
7911	484079	1963239
7912	484145	1963195
7913	484206	1963133
7914	484266	1963068
7915	484326	1963001
7916	484385	1962934
7917	484448	1962879
7918	484523	1962875
7919	484596	1962859
7920	484668	1962843
7921	484736	1962807
7922	484802	1962768
7923	484868	1962725
7924	484935	1962690
7925	484998	1962634
7926	485058	1962568
7927	485118	1962501
7928	485178	1962437
7929	485237	1962368
7930	485297	1962300
7931	485357	1962232
7932	485422	1962190
7933	485489	1962152
7934	485548	1962082
7935	485609	1962018
7936	485669	1961954
7937	485730	1961889
7938	485789	1961820
7939	485849	1961756
7940	485909	1961690
7941	485968	1961620
7942	486027	1961549
7943	486087	1961484
7944	486148	1961422
7945	486208	1961356
7946	486269	1961291
7947	486331	1961234
7948	486392	1961175
7949	486456	1961122
7950	486516	1961057
7951	486576	1960990
7952	486637	1960929
7953	486698	1960867
7954	486758	1960802
7955	486817	1960732
7956	486877	1960667
7957	486937	1960600
7958	486998	1960537
7959	487059	1960473
7960	487119	1960411
7961	487178	1960341
7962	487238	1960275
7963	487304	1960233
7964	487373	1960202
7965	487439	1960159
7966	487504	1960114
7967	487570	1960073
7968	487631	1960008
7969	487690	1959941
7970	487750	1959875
7971	487810	1959810
7972	487871	1959747
7973	487931	1959679
7974	487991	1959614
7975	488051	1959549
7976	488111	1959482
7977	488171	1959415
7978	488232	1959355
7979	488301	1959325
7980	488364	1959272
7981	488424	1959205
7982	488484	1959140
7983	488544	1959074
7984	488603	1959004
7985	488662	1958934
7986	488722	1958867
7987	488782	1958801
7988	488842	1958737
7989	488902	1958671
7990	488963	1958608
7991	489027	1958557
7992	489086	1958488
7993	489146	1958422
7994	489209	1958369
7995	489274	1958323
7996	489337	1958267
7997	489397	1958201
7998	489457	1958135
7999	489517	1958071
8000	489578	1958006
8001	489638	1957940
8002	489697	1957871
8003	489761	1957822
8004	489824	1957766
8005	489884	1957700
8006	489943	1957632
8007	490003	1957566
8008	490063	1957499
8009	490125	1957443
8010	490187	1957386
8011	490258	1957364
8012	490326	1957329
8013	490396	1957303
8014	490461	1957255
8015	490523	1957200
8016	490582	1957129
8017	490642	1957064
8018	490703	1956999
8019	490762	1956931
8020	490821	1956862
8021	490882	1956797
8022	490942	1956731
8023	491001	1956663
8024	491061	1956596
8025	491126	1956552
8026	491188	1956492
8027	491247	1956425
8028	491307	1956355
8029	491365	1956285
8030	491425	1956218
8031	491486	1956154
8032	491546	1956090
8033	491607	1956027
8034	491667	1955961
8035	491727	1955896
8036	491787	1955830
8037	491847	1955762
8038	491907	1955698
8039	491968	1955634
8040	492028	1955568
8041	492092	1955519
8042	492157	1955473
8043	492216	1955402
8044	492275	1955335
8045	492336	1955270
8046	492396	1955207
8047	492457	1955144
8048	492517	1955076
8049	492577	1955012
8050	492640	1954958
8051	492704	1954908
8052	492767	1954852
8053	492826	1954784
8054	492886	1954717
8055	492945	1954649
8056	493008	1954596
8057	493075	1954558
8058	493143	1954521
8059	493210	1954484
8060	493277	1954445
8061	493336	1954375
8062	493396	1954309
8063	493455	1954239
8064	493514	1954171
8065	493574	1954105
8066	493633	1954035
8067	493693	1953969
8068	493752	1953898
8069	493812	1953834
8070	493872	1953767
8071	493932	1953700
8072	493997	1953656
8073	494062	1953607
8074	494122	1953542
8075	494182	1953475
8076	494243	1953413
8077	494303	1953347
8078	494364	1953286
8079	494424	1953221
8080	494483	1953152
8081	494548	1953106
8082	494611	1953052
8083	494674	1952995
8084	494738	1952947
8085	494798	1952879
8086	494857	1952810
8087	494918	1952750
8088	494980	1952693
8089	495048	1952657
8090	495113	1952612
8091	495180	1952571
8092	495244	1952523
8093	495304	1952458
8094	495365	1952393
8095	495424	1952325
8096	495485	1952262
8097	495545	1952197
8098	495605	1952130
8099	495665	1952064
8100	495725	1951998
8101	495785	1951934
8102	495849	1951883
8103	495916	1951846
8104	495984	1951812
8105	496051	1951770
8106	496118	1951732
8107	496182	1951685
8108	496244	1951627
8109	496305	1951562
8110	496364	1951492
8111	496423	1951425
8112	496483	1951359
8113	496543	1951294
8114	496603	1951225
8115	496663	1951158
8116	496722	1951090
8117	496782	1951024
8118	496847	1950980
8119	496911	1950929
8120	496971	1950862
8121	497031	1950796
8122	497091	1950730
8123	497151	1950665
8124	497211	1950598
8125	497271	1950531
8126	497331	1950468
8127	497395	1950417
8128	497456	1950353
8129	497516	1950287
8130	497576	1950223
8131	497636	1950158
8132	497695	1950088
8133	497756	1950026
8134	497817	1949963
8135	497879	1949906
8136	497942	1949850
8137	498003	1949789
8138	498064	1949727
8139	498124	1949663
8140	498184	1949597
8141	498248	1949543
8142	498312	1949493
8143	498376	1949445
8144	498439	1949390
8145	498499	1949326
8146	498560	1949262
8147	498625	1949218
8148	498685	1949149
8149	498748	1949098
8150	498819	1949075
8151	498885	1949031
8152	498951	1948990
8153	499016	1948943
8154	499081	1948896
8155	499145	1948846
8156	499209	1948795
8157	499272	1948740
8158	499335	1948689
8159	499398	1948635
8160	499458	1948568
8161	499521	1948511
8162	499581	1948446
8163	499640	1948377
8164	499704	1948328
8165	499766	1948267
8166	499826	1948204
8167	499886	1948137
8168	499947	1948075
8169	500007	1948007
8170	500067	1947942
8171	500127	1947879
8172	500189	1947819
8173	500249	1947754
8174	500309	1947688
8175	500368	1947619
8176	500431	1947564
8177	500491	1947499
8178	500551	1947431
8179	500612	1947368
8180	500675	1947316
8181	500738	1947263
8182	500799	1947200
8183	500858	1947129
8184	500919	1947069
8185	500978	1946999
8186	501037	1946930
8187	501096	1946860
8188	501156	1946793
8189	501216	1946727
8190	501277	1946663
8191	501338	1946601
8192	501398	1946535
8193	501458	1946472
8194	501518	1946407
8195	501579	1946344
8196	501648	1946313
8197	501721	1946296
8198	501790	1946265
8199	501860	1946240
8200	501929	1946208
8201	501996	1946169
8202	502058	1946112
8203	502118	1946045
8204	502177	1945977
8205	502237	1945909
8206	502300	1945857
8207	502362	1945798
8208	502426	1945745
8209	502490	1945695
8210	502557	1945658
8211	502626	1945628
8212	502690	1945576
8213	502755	1945528
8214	502818	1945475
8215	502881	1945420
8216	502944	1945366
8217	503006	1945308
8218	503069	1945254
8219	503133	1945203
8220	503195	1945145
8221	503260	1945099
8222	503324	1945051
8223	503390	1945007
8224	503455	1944958
8225	503523	1944925
8226	503591	1944890
8227	503662	1944868
8228	503727	1944821
8229	503791	1944771
8230	503857	1944726
8231	503921	1944678
8232	503989	1944641
8233	504054	1944595
8234	504117	1944539
8235	504185	1944506
8236	504250	1944457
8237	504313	1944405
8238	504377	1944355
8239	504444	1944313
8240	504511	1944276
8241	504589	1944280
8242	504664	1944270
8243	504735	1944249
8244	504799	1944197
8245	504866	1944158
8246	504936	1944129
8247	505003	1944091
8248	505071	1944057
8249	505140	1944024
8250	505209	1943994
8251	505276	1943956
8252	505347	1943929
8253	505415	1943897
8254	505484	1943863
8255	505553	1943835
8256	505621	1943799
8257	505693	1943777
8258	505763	1943749
8259	505831	1943716
8260	505896	1943670
8261	505962	1943627
8262	506029	1943586
8263	506096	1943549
8264	506164	1943514
8265	506232	1943478
8266	506300	1943440
8267	506369	1943409
8268	506438	1943377
8269	506507	1943348
8270	506575	1943313
8271	506647	1943292
8272	506715	1943257
8273	506786	1943231
8274	506855	1943202
8275	506924	1943171
8276	506990	1943128
8277	507054	1943077
8278	507120	1943031
8279	507181	1942970
8280	507241	1942906
8281	507302	1942842
8282	507368	1942797
8283	507437	1942769
8284	507503	1942725
8285	507569	1942680
8286	507633	1942628
8287	507696	1942575
8288	507758	1942515
8289	507821	1942462
8290	507881	1942396
8291	507941	1942332
8292	508002	1942269
8293	508062	1942202
8294	508122	1942137
8295	508183	1942074
8296	508243	1942006
8297	508306	1941954
8298	508369	1941898
8299	508429	1941832
8300	508490	1941769
8301	508552	1941714
8302	508617	1941665
8303	508680	1941610
8304	508739	1941541
8305	508798	1941472
8306	508859	1941407
8307	508920	1941345
8308	508979	1941276
8309	509039	1941209
8310	509099	1941142
8311	509158	1941075
8312	509219	1941010
8313	509284	1940966
8314	509349	1940919
8315	509410	1940854
8316	509470	1940790
8317	509530	1940725
8318	509590	1940657
8319	509650	1940590
8320	509710	1940527
8321	509771	1940463
8322	509832	1940400
8323	509890	1940330
8324	509950	1940260
8325	510010	1940196
8326	510070	1940128
8327	510130	1940063
8328	510191	1940003
8329	510257	1939959
8330	510326	1939926
8331	510394	1939892
8332	510461	1939853
8333	510521	1939785
8334	510580	1939717
8335	510639	1939646
8336	510699	1939579
8337	510758	1939510
8338	510818	1939445
8339	510877	1939375
8340	510938	1939311
8341	510998	1939246
8342	511058	1939178
8343	511118	1939113
8344	511182	1939063
8345	511246	1939012
8346	511306	1938945
8347	511366	1938881
8348	511426	1938814
8349	511487	1938752
8350	511547	1938686
8351	511608	1938623
8352	511669	1938559
8353	511730	1938497
8354	511789	1938430
8355	511848	1938360
8356	511909	1938296
8357	511969	1938233
8358	512029	1938166
8359	512090	1938104
8360	512155	1938057
8361	512219	1938006
8362	512282	1937951
8363	512342	1937883
8364	512402	1937816
8365	512461	1937750
8366	512521	1937683
8367	512582	1937620
8368	512643	1937559
8369	512703	1937493
8370	512762	1937423
8371	512822	1937357
8372	512884	1937296
8373	512943	1937227
8374	513003	1937161
8375	513069	1937120
8376	513139	1937092
8377	513207	1937056
8378	513273	1937011
8379	513336	1936956
8380	513395	1936888
8381	513455	1936820
8382	513515	1936755
8383	513576	1936692
8384	513636	1936625
8385	513697	1936563
8386	513756	1936495
8387	513816	1936429
8388	513875	1936360
8389	513936	1936298
8390	513999	1936241
8391	514063	1936193
8392	514129	1936146
8393	514189	1936082
8394	514250	1936019
8395	514310	1935953
8396	514370	1935886
8397	514430	1935822
8398	514491	1935760
8399	514554	1935703
8400	514615	1935641
8401	514674	1935573
8402	514734	1935507
8403	514794	1935442
8404	514855	1935378
8405	514915	1935311
8406	514979	1935262
8407	515044	1935214
8408	515109	1935167
8409	515169	1935102
8410	515228	1935033
8411	515287	1934963
8412	515348	1934898
8413	515407	1934831
8414	515467	1934764
8415	515527	1934699
8416	515588	1934635
8417	515649	1934572
8418	515708	1934504
8419	515768	1934440
8420	515829	1934376
8421	515890	1934312
8422	515957	1934273
8423	516029	1934252
8424	516095	1934209
8425	516161	1934167
8426	516226	1934119
8427	516288	1934061
8428	516348	1933993
8429	516409	1933932
8430	516470	1933869
8431	516529	1933798
8432	516588	1933731
8433	516648	1933663
8434	516709	1933600
8435	516768	1933533
8436	516828	1933464
8437	516892	1933415
8438	516954	1933358
8439	517015	1933295
8440	517074	1933226
8441	517134	1933158
8442	517195	1933097
8443	517256	1933033
8444	517316	1932968
8445	517376	1932904
8446	517437	1932841
8447	517496	1932770
8448	517556	1932706
8449	517617	1932641
8450	517681	1932592
8451	517743	1932532
8452	517806	1932477
8453	517866	1932413
8454	517930	1932361
